location_id,country,province_or_state,city,location_code
l81532,United States,Colorado,Denver,Urban
l81533,United Kingdom,Brighton and Hove,Bear Road,Suburban
l81534,United States,California,Los Angeles,Rural
l81535,United Kingdom,Greater London,London,Rural
l81536,United Kingdom,Brighton and Hove,Eley Drive,Rural
l81537,United States,Arizona,Phoenix,Rural
l81538,Germany,Berlin,Berlin,Urban
l81539,United Kingdom,West Midlands,Birmingham,Urban
l81540,Germany,Hessen,Frankfurt,Urban
l81541,Germany,Bayern,Landshut,Rural
l81542,Germany,Bayern,Landshut,Suburban
l81543,United Kingdom,Greater London,London,Suburban
l81544,Germany,Bayern,Munchen,Urban
l81545,Germany,Sachsen-Anhalt,Magdeburg,Suburban
l81546,United Kingdom,Brighton and Hove,Franklin Street,Rural
l81547,United States,Florida,Miami,Suburban
l81548,United Kingdom,Hampshire,Southampton,Urban
l81549,Canada,Nova Scotia,Halifax,Urban
l81550,Germany,Bayern,Nurnberg,Suburban
l81551,Germany,Bayern,Munchen,Urban
l81552,United Kingdom,Brighton and Hove,Bear Road,Rural
l81553,United States,California,San Diego,Suburban
l81554,Canada,Quebec,Quebec City,Rural
l81555,United Kingdom,Hampshire,Southampton,Urban
l81556,United Kingdom,Brighton and Hove,Maldon Road,Urban
l81557,United States,Colorado,Boulder,Urban
l81558,United States,California,San Francisco,Rural
l81559,United Kingdom,Reading,Ilkley Road,Rural
l81560,Germany,Bayern,Munchen,Urban
l81561,United Kingdom,Reading,Ilkley Road,Urban
l81562,United Kingdom,Hampshire,Southampton,Suburban
l81563,Germany,Nordrhein-Westfalen,Bonn,Suburban
l81564,United Kingdom,Brighton and Hove,Bear Road,Urban
l81565,United States,Florida,Orlando,Suburban
l81566,United Kingdom,Greater London,London,Suburban
l81567,United States,California,San Francisco,Suburban
l81568,United States,Colorado,Denver,Rural
l81569,Canada,Ontario,Toronto,Urban
l81570,United Kingdom,Greater London,London,Suburban
l81571,Canada,New Brunswick,Fredericton,Suburban
l81572,Canada,British Columbia,Dawson Creek,Rural
l81573,Canada,Saskatchewan,Regina,Suburban
l81574,United States,California,Pasadena,Rural
l81575,Germany,Bayern,Munchen,Rural
l81576,United States,Florida,Miami,Suburban
l81577,United States,Arizona,Tucson,Rural
l81578,Germany,Baden-Wurttemberg,Leonberg,Suburban
l81579,United States,California,San Diego,Urban
l81580,United States,Delaware,Wilmington,Suburban
l81581,Canada,Ontario,Thunder Bay,Urban
l81582,United Kingdom,Nottinghamshire,Nottingham,Urban
l81583,United States,California,San Francisco,Urban
l81584,United Kingdom,Brighton and Hove,Eley Drive,Urban
l81585,United States,California,San Diego,Rural
l81586,United Kingdom,Brighton and Hove,Eley Drive,Rural
l81587,United Kingdom,West Midlands,Birmingham,Urban
l81588,Canada,Ontario,Toronto,Urban
l81589,Canada,Ontario,Thunder Bay,Urban
l81590,Germany,Baden-Wurttemberg,Mannheim,Rural
l81591,Germany,Bayern,Landshut,Rural
l81592,United Kingdom,Greater London,London,Rural
l81593,Germany,Bayern,Landshut,Suburban
l81594,Germany,Bremen,Bremen,Rural
l81595,Germany,Nordrhein-Westfalen,Krefeld,Urban
l81596,Canada,Ontario,Toronto,Rural
l81597,Germany,Bayern,Landshut,Suburban
l81598,United States,Connecticut,Norwalk,Urban
l81599,Canada,Ontario,Toronto,Rural
l81600,United Kingdom,Reading,Ilkley Road,Urban
l81601,Canada,British Columbia,Vancouver,Rural
l81602,United States,California,San Francisco,Rural
l81603,Germany,Nordrhein-Westfalen,Bonn,Rural
l81604,United States,Colorado,Denver,Suburban
l81605,Canada,Ontario,Toronto,Rural
l81606,United States,Alabama,Birmingham,Rural
l81607,Germany,Niedersachsen,Hannover,Rural
l81608,Canada,Alberta,Edmonton,Suburban
l81609,United Kingdom,West Midlands,Birmingham,Rural
l81610,United States,California,Los Angeles,Rural
l81611,Canada,Alberta,Banff,Urban
l81612,Canada,Ontario,Thunder Bay,Rural
l81613,United Kingdom,West Midlands,Birmingham,Suburban
l81614,United Kingdom,Greater London,London,Urban
l81615,United States,California,San Francisco,Rural
l81616,United States,California,Anaheim,Rural
l81617,United States,Arkansas,Fayetteville,Rural
l81618,Germany,Mecklenburg-Vorpommern,Schwerin,Suburban
l81619,United States,Florida,Miami,Rural
l81620,United States,Alaska,Anchorage,Rural
l81621,Canada,Yukon,Whitehorse,Urban
l81622,United Kingdom,Greater London,London,Rural
l81623,Canada,Ontario,Ottawa,Rural
l81624,United Kingdom,Brighton and Hove,Maldon Road,Suburban
l81625,United States,Colorado,Denver,Rural
l81626,United Kingdom,Brighton and Hove,Eley Drive,Rural
l81627,United States,Arkansas,Fayetteville,Suburban
l81628,United States,California,San Francisco,Urban
l81629,Canada,Ontario,Toronto,Urban
l81630,United States,California,Oakland,Urban
l81631,Canada,Alberta,Edmonton,Rural
l81632,Germany,Hessen,Frankfurt,Rural
l81633,United States,Florida,Orlando,Urban
l81634,United States,California,San Francisco,Rural
l81635,Canada,British Columbia,Vancouver,Suburban
l81636,Germany,Baden-Wurttemberg,Karlsruhe,Rural
l81637,United States,California,Los Angeles,Suburban
l81638,Germany,Bayern,Munchen,Suburban
l81639,United Kingdom,Shropshire,Telford,Urban
l81640,Germany,Bayern,Nurnberg,Rural
l81641,Germany,Bayern,Munchen,Rural
l81642,United Kingdom,Oxfordshire,Oxford,Suburban
l81643,Canada,Alberta,Edmonton,Urban
l81644,United Kingdom,Brighton and Hove,Eley Drive,Rural
l81645,Canada,Ontario,Toronto,Rural
l81646,United States,Florida,Miami,Suburban
l81647,United Kingdom,Hampshire,Southampton,Rural
l81648,Canada,Ontario,Toronto,Suburban
l81649,Canada,Manitoba,Winnipeg,Urban
l81650,Canada,Quebec,Montreal,Urban
l81651,Canada,British Columbia,Vancouver,Rural
l81652,United States,California,Los Angeles,Suburban
l81653,United Kingdom,Buckinghamshire,Milton Keynes,Urban
l81654,United Kingdom,Bristol,Lower Cheltenham Place,Suburban
l81655,United States,California,Los Angeles,Urban
l81656,United States,California,San Francisco,Suburban
l81657,United States,Arkansas,Fayetteville,Urban
l81658,Germany,Niedersachsen,Hannover,Urban
l81659,Germany,Hessen,Frankfurt,Suburban
l81660,United Kingdom,West Midlands,Birmingham,Suburban
l81661,United Kingdom,Greater London,London,Rural
l81662,United Kingdom,Reading,Ilkley Road,Urban
l81663,United States,Alaska,Anchorage,Rural
l81664,United Kingdom,Bristol,The Crescent,Rural
l81665,Canada,Alberta,Edmonton,Urban
l81666,United Kingdom,Greater London,London,Rural
l81667,United Kingdom,Oxfordshire,Oxford,Rural
l81668,United States,Colorado,Boulder,Suburban
l81669,United Kingdom,Reading,Mayfield Drive,Rural
l81670,United Kingdom,Oxfordshire,Oxford,Suburban
l81671,United States,Florida,Miami,Urban
l81672,United Kingdom,Greater London,London,Rural
l81673,Canada,Ontario,Toronto,Urban
l81674,United Kingdom,West Midlands,Birmingham,Urban
l81675,United Kingdom,Greater London,London,Suburban
l81676,Canada,Ontario,Sudbury,Urban
l81677,Canada,Saskatchewan,Regina,Suburban
l81678,Germany,Hessen,Frankfurt,Urban
l81679,United Kingdom,Brighton and Hove,Bear Road,Urban
l81680,United Kingdom,Greater London,London,Rural
l81681,United States,California,San Diego,Urban
l81682,Canada,Quebec,Quebec City,Suburban
l81683,Canada,British Columbia,Vancouver,Rural
l81684,United Kingdom,Reading,Robindale Avenue,Suburban
l81685,Canada,Ontario,Toronto,Suburban
l81686,United States,California,San Francisco,Urban
l81687,Canada,Saskatchewan,Regina,Urban
l81688,Germany,Mecklenburg-Vorpommern,Solingen,Urban
l81689,Germany,Niedersachsen,Hannover,Urban
l81690,United States,Florida,Miami,Suburban
l81691,Canada,Quebec,Montreal,Rural
l81692,Germany,Bayern,Aachen,Rural
l81693,United Kingdom,West Midlands,Birmingham,Rural
l81694,United Kingdom,Greater London,London,Rural
l81695,United Kingdom,Greater London,London,Suburban
l81696,United States,California,Los Angeles,Suburban
l81697,United Kingdom,Greater London,London,Urban
l81698,United States,Florida,Miami,Rural
l81699,Germany,Bremen,Bremen,Urban
l81700,United States,Colorado,Denver,Urban
l81701,Canada,Ontario,Toronto,Urban
l81702,United Kingdom,Oxfordshire,Oxford,Suburban
l81703,Germany,Hessen,Frankfurt,Rural
l81704,United States,California,Los Angeles,Rural
l81705,United Kingdom,West Midlands,Birmingham,Rural
l81706,United States,California,Los Angeles,Rural
l81707,United Kingdom,Brighton and Hove,Eley Drive,Urban
l81708,United Kingdom,Buckinghamshire,Milton Keynes,Urban
l81709,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l81710,Canada,Manitoba,Winnipeg,Urban
l81711,Germany,Berlin,Berlin,Suburban
l81712,United States,Delaware,Wilmington,Rural
l81713,Germany,Bayern,Munchen,Rural
l81714,Canada,British Columbia,Whistler,Suburban
l81715,United States,California,Berkeley,Rural
l81716,Germany,Hessen,Frankfurt,Suburban
l81717,Germany,Hamburg,Hamburg,Suburban
l81718,Canada,British Columbia,Vancouver,Rural
l81719,United States,California,Los Angeles,Rural
l81720,United States,California,Los Angeles,Rural
l81721,United States,Arkansas,Fayetteville,Urban
l81722,Canada,Quebec,Montreal,Urban
l81723,United Kingdom,Bristol,The Crescent,Suburban
l81724,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l81725,United States,California,Anaheim,Suburban
l81726,Germany,Bayern,Munchen,Rural
l81727,Germany,Sachsen,Dresden,Rural
l81728,United Kingdom,Greater London,London,Urban
l81729,United States,Florida,Miami,Rural
l81730,Canada,Manitoba,Winnipeg,Suburban
l81731,United States,California,San Francisco,Urban
l81732,Canada,British Columbia,Victoria,Rural
l81733,United States,Colorado,Boulder,Rural
l81734,Canada,Quebec,Montreal,Suburban
l81735,United States,California,San Diego,Urban
l81736,United Kingdom,Greater London,London,Suburban
l81737,United States,Delaware,Wilmington,Rural
l81738,United States,Florida,Miami,Urban
l81739,United Kingdom,Hampshire,Southampton,Urban
l81740,United Kingdom,Greater London,London,Rural
l81741,United States,Florida,Orlando,Suburban
l81742,United Kingdom,Brighton and Hove,Bear Road,Urban
l81743,Canada,Quebec,Hull,Suburban
l81744,Germany,Nordrhein-Westfalen,Bonn,Suburban
l81745,United Kingdom,Reading,Ilkley Road,Suburban
l81746,Canada,Saskatchewan,Regina,Suburban
l81747,United States,California,San Diego,Rural
l81748,United Kingdom,Greater London,London,Suburban
l81749,United States,Arkansas,Fayetteville,Suburban
l81750,United States,Florida,Miami,Urban
l81751,Canada,Manitoba,Winnipeg,Rural
l81752,Canada,British Columbia,Victoria,Urban
l81753,Canada,Quebec,Montreal,Urban
l81754,Canada,Ontario,Toronto,Rural
l81755,Canada,Saskatchewan,Regina,Suburban
l81756,Canada,Quebec,Tremblant,Suburban
l81757,United Kingdom,Greater London,London,Rural
l81758,Germany,Nordrhein-Westfalen,Dusseldorf,Suburban
l81759,Germany,Baden-Wurttemberg,Karlsruhe,Rural
l81760,United Kingdom,West Midlands,Birmingham,Suburban
l81761,United Kingdom,Greater London,London,Rural
l81762,United States,California,Oakland,Urban
l81763,United States,Arkansas,Little Rock,Suburban
l81764,Canada,British Columbia,Vancouver,Suburban
l81765,United States,Alabama,Birmingham,Rural
l81766,Canada,Ontario,Toronto,Urban
l81767,United States,Arizona,Tucson,Urban
l81768,Germany,Hessen,Frankfurt,Rural
l81769,Canada,Quebec,Montreal,Rural
l81770,Canada,Ontario,Toronto,Urban
l81771,United Kingdom,Shropshire,Telford,Urban
l81772,Germany,Nordrhein-Westfalen,Dusseldorf,Urban
l81773,Germany,Bayern,Munchen,Suburban
l81774,Canada,Alberta,Edmonton,Urban
l81775,United Kingdom,Hampshire,Southampton,Suburban
l81776,United States,Florida,Miami,Suburban
l81777,Canada,Ontario,Trenton,Rural
l81778,Germany,Bremen,Bremen,Rural
l81779,Germany,Nordrhein-Westfalen,Koln,Rural
l81780,Canada,Ontario,Toronto,Rural
l81781,United States,California,Anaheim,Rural
l81782,Canada,Quebec,Montreal,Urban
l81783,United Kingdom,Oxfordshire,Oxford,Rural
l81784,United States,Florida,Miami,Rural
l81785,United Kingdom,Brighton and Hove,Eley Drive,Suburban
l81786,Canada,Quebec,Montreal,Urban
l81787,United States,Colorado,Denver,Urban
l81788,Canada,Ontario,Toronto,Suburban
l81789,United Kingdom,Buckinghamshire,Milton Keynes,Suburban
l81790,Canada,Ontario,Toronto,Rural
l81791,United Kingdom,Greater London,London,Rural
l81792,Canada,Ontario,Toronto,Urban
l81793,Germany,Berlin,Berlin,Rural
l81794,Canada,Ontario,Kingston,Suburban
l81795,Canada,Quebec,Montreal,Rural
l81796,Germany,Bayern,Munchen,Suburban
l81797,United States,Alaska,Anchorage,Suburban
l81798,United Kingdom,Greater London,London,Urban
l81799,Germany,Niedersachsen,Hannover,Rural
l81800,United States,Connecticut,Hartford,Urban
l81801,Germany,Hessen,Frankfurt,Suburban
l81802,Canada,Ontario,Toronto,Suburban
l81803,United States,Delaware,Wilmington,Rural
l81804,United Kingdom,West Midlands,Birmingham,Rural
l81805,United Kingdom,Greater London,London,Rural
l81806,United Kingdom,Bristol,Lower Cheltenham Place,Urban
l81807,Germany,Hamburg,Hamburg,Suburban
l81808,United Kingdom,Buckinghamshire,Milton Keynes,Suburban
l81809,Germany,Hamburg,Hamburg,Rural
l81810,United States,Connecticut,Norwalk,Rural
l81811,Canada,British Columbia,Vancouver,Suburban
l81812,Canada,British Columbia,Vancouver,Rural
l81813,Germany,Hessen,Frankfurt,Rural
l81814,United Kingdom,West Midlands,Birmingham,Suburban
l81815,Germany,Nordrhein-Westfalen,Koln,Rural
l81816,Canada,British Columbia,Vancouver,Suburban
l81817,United States,Colorado,Denver,Rural
l81818,United States,Colorado,Boulder,Suburban
l81819,United States,California,San Diego,Suburban
l81820,United States,Arkansas,Fayetteville,Suburban
l81821,United States,California,Berkeley,Rural
l81822,United Kingdom,Oxfordshire,Oxford,Suburban
l81823,Germany,Baden-Wurttemberg,Mannheim,Suburban
l81824,United States,Colorado,Denver,Rural
l81825,Germany,Sachsen,Dresden,Urban
l81826,United Kingdom,Buckinghamshire,Milton Keynes,Rural
l81827,United States,Delaware,Wilmington,Suburban
l81828,Germany,Nordrhein-Westfalen,Dusseldorf,Suburban
l81829,United Kingdom,Oxfordshire,Oxford,Urban
l81830,United States,Georgia,Savannah,Rural
l81831,Germany,Hessen,Frankfurt,Suburban
l81832,United States,Arizona,Phoenix,Urban
l81833,Canada,Ontario,Trenton,Urban
l81834,United States,Arizona,Phoenix,Suburban
l81835,United States,California,Berkeley,Rural
l81836,United States,Connecticut,Hartford,Suburban
l81837,United Kingdom,West Midlands,Birmingham,Urban
l81838,Germany,Nordrhein-Westfalen,Dusseldorf,Suburban
l81839,United Kingdom,Greater London,London,Rural
l81840,United States,California,Berkeley,Urban
l81841,United Kingdom,Oxfordshire,Oxford,Urban
l81842,United Kingdom,Brighton and Hove,Eley Drive,Rural
l81843,Canada,British Columbia,West Vancouver,Suburban
l81844,United Kingdom,Hampshire,Southampton,Urban
l81845,Canada,Quebec,Montreal,Urban
l81846,Germany,Bremen,Bremen,Suburban
l81847,Germany,Bayern,Aachen,Rural
l81848,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l81849,United Kingdom,Brighton and Hove,Bear Road,Urban
l81850,United States,California,Oakland,Urban
l81851,Canada,Quebec,Montreal,Urban
l81852,United Kingdom,Greater London,London,Urban
l81853,United States,California,San Diego,Suburban
l81854,Canada,Quebec,Quebec City,Urban
l81855,United States,Georgia,Atlanta,Urban
l81856,Canada,Quebec,Montreal,Rural
l81857,United States,Delaware,Wilmington,Suburban
l81858,United Kingdom,Luton,Carlton Crescent,Suburban
l81859,Germany,Nordrhein-Westfalen,Bonn,Rural
l81860,United States,Arizona,Phoenix,Suburban
l81861,United Kingdom,Greater London,London,Urban
l81862,United Kingdom,Reading,Back Lane,Urban
l81863,United States,California,Los Angeles,Rural
l81864,Germany,Berlin,Berlin,Suburban
l81865,Canada,Quebec,Quebec City,Urban
l81866,Germany,Brandenburg,Potsdam,Urban
l81867,United States,Arkansas,Little Rock,Urban
l81868,Canada,New Brunswick,Moncton,Suburban
l81869,Germany,Bayern,Munchen,Urban
l81870,United Kingdom,Reading,Mayfield Drive,Suburban
l81871,Germany,Hessen,Frankfurt,Suburban
l81872,United Kingdom,Bristol,The Crescent,Rural
l81873,United Kingdom,West Midlands,Birmingham,Rural
l81874,Canada,British Columbia,Dawson Creek,Urban
l81875,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l81876,United States,Georgia,Atlanta,Urban
l81877,United Kingdom,Bristol,The Crescent,Rural
l81878,Canada,Ontario,Toronto,Suburban
l81879,Canada,Nova Scotia,Halifax,Rural
l81880,Germany,Sachsen,Dresden,Rural
l81881,Canada,Ontario,London,Urban
l81882,United States,Florida,Miami,Urban
l81883,United States,California,San Diego,Rural
l81884,United States,Arizona,Phoenix,Suburban
l81885,United States,Delaware,Wilmington,Urban
l81886,Canada,Ontario,Toronto,Rural
l81887,United Kingdom,Hampshire,Southampton,Suburban
l81888,Canada,Saskatchewan,Regina,Rural
l81889,United States,Arizona,Phoenix,Urban
l81890,Germany,Hessen,Frankfurt,Suburban
l81891,United Kingdom,Greater London,London,Urban
l81892,United States,Florida,Orlando,Rural
l81893,Canada,Quebec,Quebec City,Urban
l81894,United Kingdom,Greater London,London,Urban
l81895,United States,California,San Diego,Urban
l81896,United States,California,Los Angeles,Rural
l81897,Canada,Quebec,Montreal,Rural
l81898,United States,Alabama,Birmingham,Urban
l81899,Canada,New Brunswick,Fredericton,Urban
l81900,United Kingdom,Buckinghamshire,Milton Keynes,Urban
l81901,United States,Colorado,Boulder,Urban
l81902,United Kingdom,West Midlands,Birmingham,Suburban
l81903,United States,California,Los Angeles,Suburban
l81904,United Kingdom,West Midlands,Birmingham,Suburban
l81905,United States,California,Los Angeles,Suburban
l81906,United States,Delaware,Wilmington,Urban
l81907,Canada,British Columbia,Vancouver,Rural
l81908,United States,Colorado,Denver,Rural
l81909,Germany,Niedersachsen,Hannover,Urban
l81910,United Kingdom,West Midlands,Birmingham,Urban
l81911,United States,California,San Francisco,Suburban
l81912,United States,Georgia,Atlanta,Urban
l81913,Canada,Quebec,Montreal,Suburban
l81914,United States,California,Oakland,Rural
l81915,United States,California,Los Angeles,Urban
l81916,United Kingdom,Greater London,London,Rural
l81917,United States,Arizona,Phoenix,Urban
l81918,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
