profile_id,month_as_member,education,marital_status
cp73690,62,College,Single
cp73691,48,Bachelor,Divorced
cp73692,50,Bachelor,Married
cp73693,56,College,Single
cp73694,59,Bachelor,Single
cp73695,50,Bachelor,Divorced
cp73696,39,College,Single
cp73697,39,Bachelor,Married
cp73698,41,College,Single
cp73699,31,Bachelor,Married
cp73700,51,High School or Below,Single
cp73701,59,Bachelor,Single
cp73702,43,Bachelor,Married
cp73703,64,Bachelor,Divorced
cp73704,54,High School or Below,Married
cp73705,65,Bachelor,Married
cp73706,63,College,Single
cp73707,36,Bachelor,Married
cp73708,60,Doctor,Divorced
cp73709,33,Bachelor,Single
cp73710,44,Bachelor,Single
cp73711,68,Bachelor,Married
cp73712,63,Bachelor,Married
cp73713,46,Bachelor,Married
cp73714,51,Bachelor,Married
cp73715,55,Bachelor,Married
cp73716,68,Doctor,Divorced
cp73717,65,College,Single
cp73718,56,College,Married
cp73719,53,Bachelor,Married
cp73720,27,Master,Single
cp73721,49,Bachelor,Divorced
cp73722,38,Bachelor,Married
cp73723,59,College,Divorced
cp73724,52,Bachelor,Married
cp73725,65,College,Single
cp73726,64,Bachelor,Married
cp73727,37,Bachelor,Married
cp73728,58,Bachelor,Divorced
cp73729,70,Bachelor,Married
cp73730,48,College,Single
cp73731,67,High School or Below,Married
cp73732,60,College,Single
cp73733,48,Master,Single
cp73734,62,Bachelor,Married
cp73735,37,Bachelor,Married
cp73736,62,College,Single
cp73737,64,Bachelor,Single
cp73738,48,Bachelor,Married
cp73739,70,Bachelor,Married
cp73740,61,Bachelor,Married
cp73741,38,Bachelor,Married
cp73742,44,Bachelor,Married
cp73743,63,Bachelor,Married
cp73744,52,Bachelor,Married
cp73745,44,Bachelor,Single
cp73746,50,College,Married
cp73747,57,College,Married
cp73748,45,Bachelor,Married
cp73749,44,College,Single
cp73750,58,Bachelor,Divorced
cp73751,25,College,Single
cp73752,51,Bachelor,Single
cp73753,56,Bachelor,Married
cp73754,40,Bachelor,Married
cp73755,51,Bachelor,Single
cp73756,47,Bachelor,Married
cp73757,57,Bachelor,Married
cp73758,59,Bachelor,Single
cp73759,68,College,Married
cp73760,47,Bachelor,Single
cp73761,64,Bachelor,Single
cp73762,47,Bachelor,Divorced
cp73763,61,College,Married
cp73764,64,Bachelor,Married
cp73765,63,Bachelor,Married
cp73766,64,Bachelor,Married
cp73767,44,College,Married
cp73768,54,Bachelor,Married
cp73769,51,Bachelor,Married
cp73770,46,College,Divorced
cp73771,58,College,Married
cp73772,64,College,Single
cp73773,59,College,Married
cp73774,52,Doctor,Divorced
cp73775,33,Bachelor,Married
cp73776,39,Bachelor,Single
cp73777,55,Bachelor,Divorced
cp73778,48,Bachelor,Married
cp73779,53,Bachelor,Married
cp73780,56,Bachelor,Married
cp73781,46,Bachelor,Married
cp73782,60,Bachelor,Married
cp73783,44,College,Married
cp73784,60,High School or Below,Divorced
cp73785,62,College,Married
cp73786,44,Bachelor,Married
cp73787,31,College,Divorced
cp73788,49,Bachelor,Single
cp73789,63,Bachelor,Divorced
cp73790,41,Master,Divorced
cp73791,68,College,Divorced
cp73792,47,Bachelor,Married
cp73793,47,Bachelor,Married
cp73794,33,College,Married
cp73795,35,College,Married
cp73796,37,Bachelor,Married
cp73797,60,Bachelor,Married
cp73798,63,Bachelor,Married
cp73799,45,Bachelor,Married
cp73800,49,Doctor,Married
cp73801,66,College,Single
cp73802,59,College,Married
cp73803,46,Bachelor,Divorced
cp73804,68,Bachelor,Married
cp73805,47,Bachelor,Divorced
cp73806,66,Bachelor,Married
cp73807,59,College,Single
cp73808,54,Doctor,Married
cp73809,46,Bachelor,Divorced
cp73810,41,Bachelor,Married
cp73811,64,Bachelor,Married
cp73812,31,Bachelor,Married
cp73813,60,Bachelor,Married
cp73814,70,College,Married
cp73815,49,College,Single
cp73816,53,Bachelor,Married
cp73817,51,Master,Single
cp73818,69,Bachelor,Married
cp73819,63,Bachelor,Married
cp73820,48,Bachelor,Divorced
cp73821,34,Bachelor,Married
cp73822,51,Bachelor,Married
cp73823,54,College,Single
cp73824,35,Bachelor,Married
cp73825,66,College,Single
cp73826,48,Bachelor,Married
cp73827,39,Bachelor,Married
cp73828,63,College,Single
cp73829,49,Bachelor,Married
cp73830,60,Bachelor,Married
cp73831,32,Master,Married
cp73832,33,Master,Divorced
cp73833,28,Bachelor,Single
cp73834,55,College,Single
cp73835,63,Doctor,Married
cp73836,58,Bachelor,Married
cp73837,50,Bachelor,Single
cp73838,39,Bachelor,Single
cp73839,58,Bachelor,Married
cp73840,53,High School or Below,Divorced
cp73841,35,Bachelor,Single
cp73842,50,Bachelor,Divorced
cp73843,50,Master,Single
cp73844,43,Bachelor,Married
cp73845,56,Bachelor,Married
cp73846,63,Bachelor,Married
cp73847,56,Bachelor,Single
cp73848,62,College,Married
cp73849,70,Bachelor,Single
cp73850,39,Bachelor,Married
cp73851,29,Bachelor,Single
cp73852,26,Bachelor,Single
cp73853,47,High School or Below,Married
cp73854,49,College,Married
cp73855,60,College,Divorced
cp73856,55,Bachelor,Married
cp73857,53,Bachelor,Single
cp73858,57,Bachelor,Single
cp73859,37,Bachelor,Married
cp73860,48,Bachelor,Single
cp73861,59,Bachelor,Married
cp73862,59,Bachelor,Married
cp73863,34,College,Single
cp73864,52,High School or Below,Divorced
cp73865,63,Bachelor,Divorced
cp73866,59,Doctor,Married
cp73867,64,Bachelor,Married
cp73868,69,Bachelor,Married
cp73869,44,Bachelor,Married
cp73870,52,Master,Single
cp73871,61,Bachelor,Married
cp73872,46,College,Married
cp73873,43,College,Single
cp73874,52,Bachelor,Single
cp73875,38,Bachelor,Single
cp73876,66,Bachelor,Divorced
cp73877,54,College,Divorced
cp73878,53,Bachelor,Married
cp73879,59,College,Married
cp73880,37,Bachelor,Married
cp73881,64,Bachelor,Single
cp73882,60,High School or Below,Single
cp73883,53,College,Single
cp73884,27,College,Single
cp73885,65,Bachelor,Married
cp73886,57,College,Single
cp73887,67,Bachelor,Single
cp73888,56,Bachelor,Married
cp73889,59,Bachelor,Married
cp73890,45,College,Divorced
cp73891,37,Bachelor,Married
cp73892,53,Bachelor,Married
cp73893,59,College,Single
cp73894,50,Bachelor,Single
cp73895,64,Bachelor,Divorced
cp73896,34,Bachelor,Married
cp73897,39,College,Single
cp73898,27,Bachelor,Single
cp73899,38,Bachelor,Married
cp73900,69,Bachelor,Married
cp73901,59,Bachelor,Married
cp73902,35,Bachelor,Married
cp73903,38,High School or Below,Divorced
cp73904,27,Bachelor,Married
cp73905,44,Bachelor,Married
cp73906,58,College,Single
cp73907,51,Bachelor,Married
cp73908,64,Bachelor,Married
cp73909,44,Bachelor,Single
cp73910,59,Bachelor,Married
cp73911,64,Bachelor,Married
cp73912,58,Bachelor,Single
cp73913,61,College,Married
cp73914,50,Bachelor,Married
cp73915,34,Master,Married
cp73916,48,Bachelor,Married
cp73917,51,Bachelor,Married
cp73918,48,College,Married
cp73919,39,Bachelor,Married
cp73920,59,Master,Married
cp73921,33,Bachelor,Single
cp73922,49,Bachelor,Single
cp73923,28,College,Married
cp73924,41,Bachelor,Married
cp73925,57,Bachelor,Married
cp73926,64,Bachelor,Divorced
cp73927,62,High School or Below,Married
cp73928,67,Bachelor,Married
cp73929,42,Bachelor,Married
cp73930,61,Bachelor,Married
cp73931,51,Doctor,Single
cp73932,64,Bachelor,Married
cp73933,48,Bachelor,Divorced
cp73934,42,Bachelor,Married
cp73935,59,Bachelor,Married
cp73936,58,College,Single
cp73937,59,Bachelor,Married
cp73938,66,Bachelor,Married
cp73939,45,Doctor,Married
cp73940,67,Bachelor,Divorced
cp73941,58,Bachelor,Married
cp73942,60,Bachelor,Married
cp73943,53,Bachelor,Married
cp73944,64,Bachelor,Married
cp73945,37,Bachelor,Divorced
cp73946,50,High School or Below,Married
cp73947,66,High School or Below,Married
cp73948,44,College,Single
cp73949,37,College,Married
cp73950,53,College,Single
cp73951,58,Bachelor,Single
cp73952,50,Bachelor,Married
cp73953,42,Bachelor,Single
cp73954,65,Bachelor,Single
cp73955,70,Bachelor,Married
cp73956,52,High School or Below,Divorced
cp73957,47,Bachelor,Single
cp73958,42,College,Single
cp73959,66,Bachelor,Married
cp73960,45,Bachelor,Married
cp73961,44,College,Divorced
cp73962,67,Bachelor,Single
cp73963,54,Bachelor,Married
cp73964,37,College,Single
cp73965,52,Bachelor,Single
cp73966,54,College,Single
cp73967,60,Bachelor,Single
cp73968,53,College,Single
cp73969,42,Bachelor,Married
cp73970,48,Bachelor,Married
cp73971,36,Bachelor,Married
cp73972,54,Bachelor,Divorced
cp73973,65,Bachelor,Married
cp73974,25,College,Single
cp73975,49,Bachelor,Married
cp73976,54,Bachelor,Single
cp73977,64,Bachelor,Married
cp73978,69,College,Single
cp73979,40,College,Single
cp73980,67,Bachelor,Married
cp73981,48,College,Single
cp73982,53,College,Married
cp73983,55,Bachelor,Divorced
cp73984,36,Bachelor,Married
cp73985,36,Bachelor,Married
cp73986,56,Bachelor,Married
cp73987,29,Bachelor,Married
cp73988,63,College,Married
cp73989,52,Bachelor,Married
cp73990,64,Doctor,Married
cp73991,54,Bachelor,Married
cp73992,54,Bachelor,Married
cp73993,59,College,Single
cp73994,45,Bachelor,Married
cp73995,50,Bachelor,Married
cp73996,60,Bachelor,Married
cp73997,62,Bachelor,Married
cp73998,47,Doctor,Single
cp73999,57,College,Single
cp74000,53,Bachelor,Married
cp74001,59,College,Single
cp74002,41,College,Single
cp74003,63,College,Single
cp74004,58,Bachelor,Married
cp74005,38,Doctor,Single
cp74006,47,Bachelor,Single
cp74007,61,Master,Divorced
cp74008,43,College,Single
cp74009,64,Bachelor,Married
cp74010,34,Bachelor,Single
cp74011,68,Doctor,Single
cp74012,54,College,Married
cp74013,59,Doctor,Married
cp74014,29,Doctor,Married
cp74015,64,Bachelor,Married
cp74016,57,Bachelor,Married
cp74017,49,College,Married
cp74018,45,Bachelor,Married
cp74019,48,College,Married
cp74020,64,Bachelor,Single
cp74021,49,Bachelor,Divorced
cp74022,49,Bachelor,Divorced
cp74023,33,Bachelor,Married
cp74024,34,Bachelor,Married
cp74025,67,Master,Divorced
cp74026,43,Master,Single
cp74027,61,Doctor,Divorced
cp74028,58,Bachelor,Single
cp74029,36,College,Married
cp74030,37,High School or Below,Married
cp74031,68,College,Divorced
cp74032,48,Bachelor,Divorced
cp74033,69,College,Single
cp74034,60,Bachelor,Divorced
cp74035,61,Bachelor,Married
cp74036,46,Bachelor,Married
cp74037,65,Bachelor,Divorced
cp74038,53,Bachelor,Married
cp74039,31,College,Single
cp74040,42,High School or Below,Married
cp74041,66,Bachelor,Married
cp74042,41,Bachelor,Married
cp74043,58,College,Single
cp74044,35,Bachelor,Married
cp74045,42,Bachelor,Married
cp74046,52,Bachelor,Divorced
cp74047,47,Bachelor,Divorced
cp74048,42,Bachelor,Divorced
cp74049,42,Bachelor,Married
cp74050,60,Bachelor,Married
cp74051,68,Bachelor,Divorced
cp74052,46,College,Divorced
cp74053,52,College,Divorced
cp74054,47,Bachelor,Married
cp74055,62,Doctor,Married
cp74056,64,Bachelor,Single
cp74057,34,College,Single
cp74058,59,Bachelor,Married
cp74059,69,Bachelor,Divorced
cp74060,47,Bachelor,Married
cp74061,60,Bachelor,Married
cp74062,51,Bachelor,Married
cp74063,34,Bachelor,Married
cp74064,62,Bachelor,Married
cp74065,35,College,Single
cp74066,58,College,Single
cp74067,64,College,Single
cp74068,51,Bachelor,Married
cp74069,36,College,Single
cp74070,69,Bachelor,Married
cp74071,38,College,Single
cp74072,51,Bachelor,Married
cp74073,41,Bachelor,Married
cp74074,59,Bachelor,Married
cp74075,55,Bachelor,Single
cp74076,40,Bachelor,Divorced
cp74077,41,Bachelor,Married
cp74078,45,College,Single
cp74079,42,Bachelor,Divorced
cp74080,54,Master,Married
cp74081,52,College,Married
cp74082,43,College,Married
cp74083,52,Bachelor,Married
cp74084,63,Bachelor,Married
cp74085,54,Bachelor,Married
cp74086,55,College,Divorced
cp74087,67,Bachelor,Divorced
cp74088,29,Doctor,Married
cp74089,56,High School or Below,Married
cp74090,46,Bachelor,Married
cp74091,61,College,Single
cp74092,35,Bachelor,Married
cp74093,38,Bachelor,Married
cp74094,44,College,Single
cp74095,47,Bachelor,Divorced
cp74096,65,College,Single
cp74097,38,College,Married
cp74098,39,College,Married
cp74099,55,Bachelor,Married
cp74100,43,College,Single
cp74101,48,College,Single
cp74102,38,Bachelor,Married
cp74103,32,College,Single
cp74104,70,Bachelor,Married
cp74105,48,Bachelor,Divorced
cp74106,60,Bachelor,Divorced
cp74107,58,High School or Below,Divorced
cp74108,62,Bachelor,Married
cp74109,49,Bachelor,Married
cp74110,39,College,Married
cp74111,58,High School or Below,Single
cp74112,63,Bachelor,Married
cp74113,41,Bachelor,Married
cp74114,46,College,Single
cp74115,52,College,Married
cp74116,48,College,Single
cp74117,51,College,Single
cp74118,51,Bachelor,Single
cp74119,46,College,Married
cp74120,54,College,Single
cp74121,45,Bachelor,Married
cp74122,55,Bachelor,Married
cp74123,58,Bachelor,Married
cp74124,51,College,Divorced
cp74125,28,College,Married
cp74126,53,Bachelor,Married
cp74127,52,Bachelor,Divorced
cp74128,66,Bachelor,Married
cp74129,53,College,Single
cp74130,50,College,Married
cp74131,60,College,Married
cp74132,52,College,Married
cp74133,52,Bachelor,Married
cp74134,36,Bachelor,Divorced
cp74135,43,College,Married
cp74136,39,Bachelor,Married
cp74137,61,Bachelor,Married
cp74138,53,Bachelor,Married
cp74139,50,Bachelor,Married
cp74140,25,Bachelor,Married
cp74141,42,Bachelor,Married
cp74142,26,College,Married
cp74143,36,College,Single
cp74144,63,College,Married
cp74145,46,Master,Single
cp74146,69,Doctor,Married
cp74147,35,College,Married
cp74148,67,Bachelor,Single
cp74149,34,Bachelor,Married
cp74150,49,College,Married
cp74151,67,Bachelor,Single
cp74152,64,Bachelor,Married
cp74153,66,College,Married
cp74154,35,Bachelor,Married
cp74155,48,Bachelor,Married
cp74156,57,Bachelor,Married
cp74157,61,Bachelor,Divorced
cp74158,30,Bachelor,Married
cp74159,69,High School or Below,Married
cp74160,46,College,Married
cp74161,46,Bachelor,Married
cp74162,32,Bachelor,Married
cp74163,53,Bachelor,Married
cp74164,34,Bachelor,Single
cp74165,52,Doctor,Married
cp74166,30,College,Married
cp74167,49,Bachelor,Married
cp74168,38,Bachelor,Married
cp74169,52,Bachelor,Married
cp74170,41,Bachelor,Married
cp74171,50,Bachelor,Married
cp74172,28,Bachelor,Married
cp74173,60,Bachelor,Single
cp74174,44,Bachelor,Single
cp74175,60,College,Single
cp74176,34,Bachelor,Married
cp74177,59,College,Married
cp74178,37,Bachelor,Divorced
cp74179,32,College,Married
cp74180,52,Bachelor,Married
cp74181,59,Bachelor,Married
cp74182,48,Bachelor,Divorced
cp74183,33,Bachelor,Married
cp74184,54,Bachelor,Divorced
cp74185,65,High School or Below,Married
cp74186,49,College,Divorced
cp74187,48,Bachelor,Married
cp74188,52,Bachelor,Single
cp74189,56,Bachelor,Married
cp74190,42,Bachelor,Married
cp74191,31,College,Single
cp74192,49,High School or Below,Married
cp74193,35,Bachelor,Married
cp74194,61,Bachelor,Married
cp74195,40,College,Single
cp74196,50,Bachelor,Single
cp74197,37,Doctor,Married
cp74198,32,College,Married
cp74199,46,High School or Below,Married
cp74200,60,Bachelor,Married
cp74201,57,Bachelor,Married
cp74202,37,Bachelor,Single
cp74203,62,Bachelor,Married
cp74204,36,College,Married
cp74205,63,Bachelor,Married
cp74206,59,Bachelor,Married
cp74207,65,Bachelor,Married
cp74208,53,Bachelor,Married
cp74209,68,Bachelor,Divorced
cp74210,59,Master,Single
cp74211,45,College,Single
cp74212,59,Bachelor,Divorced
cp74213,37,Bachelor,Single
cp74214,58,Bachelor,Married
cp74215,47,College,Single
cp74216,55,Bachelor,Married
cp74217,48,Bachelor,Married
cp74218,64,Bachelor,Married
cp74219,54,Bachelor,Married
cp74220,58,Bachelor,Married
cp74221,60,Bachelor,Divorced
cp74222,56,Bachelor,Married
cp74223,41,Bachelor,Married
cp74224,54,College,Married
cp74225,52,Bachelor,Single
cp74226,41,Bachelor,Divorced
cp74227,35,College,Single
cp74228,44,Bachelor,Divorced
cp74229,60,Bachelor,Married
cp74230,51,Bachelor,Married
cp74231,56,Bachelor,Divorced
cp74232,49,Bachelor,Married
cp74233,44,Bachelor,Divorced
cp74234,28,Bachelor,Single
cp74235,49,Bachelor,Married
cp74236,35,Bachelor,Married
cp74237,44,College,Single
cp74238,41,College,Married
cp74239,42,College,Single
cp74240,46,Bachelor,Married
cp74241,64,College,Married
cp74242,30,Bachelor,Single
cp74243,68,Bachelor,Divorced
cp74244,49,High School or Below,Married
cp74245,56,Doctor,Married
cp74246,61,Bachelor,Married
cp74247,67,Bachelor,Single
cp74248,42,Bachelor,Divorced
cp74249,54,Bachelor,Married
cp74250,63,Bachelor,Married
cp74251,53,Bachelor,Single
cp74252,35,Doctor,Divorced
cp74253,44,Bachelor,Married
cp74254,47,Bachelor,Divorced
cp74255,46,High School or Below,Married
cp74256,60,Bachelor,Married
cp74257,54,College,Single
cp74258,49,Bachelor,Single
cp74259,44,College,Single
cp74260,49,Bachelor,Single
cp74261,55,Bachelor,Married
cp74262,63,Bachelor,Married
cp74263,48,Bachelor,Divorced
cp74264,67,Bachelor,Married
cp74265,58,College,Married
cp74266,33,Bachelor,Married
cp74267,70,Doctor,Married
cp74268,63,Bachelor,Married
cp74269,47,Bachelor,Married
cp74270,46,Bachelor,Married
cp74271,51,Bachelor,Single
cp74272,67,Bachelor,Married
cp74273,49,Bachelor,Married
cp74274,40,College,Married
cp74275,50,Bachelor,Married
cp74276,70,Bachelor,Single
cp74277,68,Master,Divorced
cp74278,66,Bachelor,Married
cp74279,63,College,Single
cp74280,51,College,Single
cp74281,39,Bachelor,Married
cp74282,58,Bachelor,Married
cp74283,38,Bachelor,Married
cp74284,68,College,Single
cp74285,61,College,Single
cp74286,42,College,Single
cp74287,68,Bachelor,Married
cp74288,56,College,Married
cp74289,60,College,Single
cp74290,52,Bachelor,Married
cp74291,48,College,Married
cp74292,44,Bachelor,Married
cp74293,58,Bachelor,Married
cp74294,35,Bachelor,Married
cp74295,29,Bachelor,Married
cp74296,41,Bachelor,Single
cp74297,55,High School or Below,Married
cp74298,53,Bachelor,Married
cp74299,38,Bachelor,Married
cp74300,61,Bachelor,Married
cp74301,39,High School or Below,Divorced
cp74302,68,Bachelor,Married
cp74303,68,Bachelor,Divorced
cp74304,55,Bachelor,Married
cp74305,47,College,Married
cp74306,49,Bachelor,Single
cp74307,51,College,Married
cp74308,49,College,Married
cp74309,45,College,Single
cp74310,51,Bachelor,Married
cp74311,60,College,Single
cp74312,44,Bachelor,Divorced
cp74313,43,College,Single
